train_loss,val_loss
0.2770464105852719,0.2943647131747143
0.28225390695292374,0.2926456808874553
0.27654638177361984,0.292127850338478
0.27644036956902207,0.29212895446372306
0.2780551808661428,0.29601366191425105
0.2760717892441256,0.2962938529777933
0.274651966115524,0.29170495872809127
0.27549807162120427,0.29451211558824236
0.2766310497604567,0.2936635493216189
0.2791050254270948,0.2963814830238169
0.275653288590497,0.29300971481610427
0.2769544432903158,0.29533093312585895
0.27630129250986823,0.29459249291738326
0.2783464673264273,0.29126921931112354
0.27768295890298383,0.29271232709288597
0.2755160418050043,0.2922493348067457
0.27610458443904745,0.29394611225209455
0.2773949971486782,0.29510180199180136
0.27705977538536336,0.2932638445107097
0.2765020152618145,0.2910652805797078
0.27668237932797135,0.293669177134606
0.2758099953676092,0.30024115614254365
0.2767022686785665,0.293342705138705
0.2745657665976163,0.29075299512425606
0.275364665327401,0.2929614534686235
0.2760493085302156,0.2967654859054495
0.2761681925633858,0.29557314836843446
0.27657243023658623,0.29201099721037527
0.27526656759196316,0.2919832966713743
0.2756852932017425,0.29230705580928107
0.2758015457926125,0.2959001493555578
0.2758737240372033,0.2943532103249295
0.2744089022792619,0.2942258818075061
0.27477601170539856,0.2914916453036395
0.2731832032573634,0.2957898070189086
0.27353415129513575,0.29095313003794715
0.2757913843311113,0.2951989360153675
0.2757247681247777,0.29386405257338827
0.27583005767444085,0.29417323007841
0.2746864296238998,0.29399605823511427
0.27712039618656553,0.29203460340134124
0.2765255119266181,0.29324579827318137
0.2736537765840004,0.2925691846969791
0.27624544778774524,0.2926617853597484
0.27392257225924527,0.29086007814939047
0.2782691068690399,0.29192039438269357
0.27489029580149155,0.29056123580614274
0.2752189277574934,0.2954069514843551
0.2737257215483435,0.29140405754812737
0.27445326899660044,0.29437560960650444
0.2729719049971679,0.29065746246752416
0.2747095582814052,0.29506719700822776
0.2727880341225657,0.29433559719473124
0.2742906540632248,0.2940594377842816
0.2748716543460714,0.2921511847525835
0.2724448404435454,0.29085962529378856
0.27325555764395615,0.29145318879322574
0.2747160465552889,0.2916127978824079
0.2741425192561643,0.2917817807333036
0.2734877311977847,0.29652499650943687
0.2734267309821885,0.29169626478952443
0.27614345108640603,0.293418726799163
0.2729176449364629,0.29188580002466386
0.27375357932057875,0.29374734134497965
0.2742967076342681,0.2920147237283262
0.2735874664166878,0.29020872606303205
0.2735454121540333,0.2907018367285756
0.275042852553828,0.2920471324416047
0.27509690379274304,0.29171831778843293
0.2722046185156395,0.29148050643165
0.27532802162499265,0.29032226986336435
0.27197382994766894,0.29468226102604106
0.27209724773620736,0.291876873340119
0.2722253091376403,0.2933373024941168
0.27304686811463585,0.29227119900116866
0.27452898416025884,0.2922245606526055
0.27237637926792274,0.2931272426874123
0.27256004502033365,0.2923559300940145
0.27279176485949547,0.2902885328300975
0.2743977827244791,0.2912421114742756
0.2730832289005148,0.2947681907733733
0.2751237719223417,0.29133229224349966
0.2730036525890745,0.29194826425307174
0.2709754880132346,0.29349147409877996
0.2753539472818375,0.29266519336537883
0.271775742748688,0.29324759949337353
0.2741531645429545,0.29215568530542607
0.26982976712029555,0.29451416906985367
0.2709631283735407,0.29269957610151986
0.27359878276956495,0.2919821068009531
0.2724478859325935,0.29189841864122584
0.2728452347475907,0.29423210016367113
0.27264108832540185,0.2916045639325272
0.2737958703575463,0.2932020072740587
0.2735482316592644,0.2913820131851191
0.2732685464209524,0.2918744847517122
0.271994348538333,0.29297399563206866
0.27269184733259266,0.28979782810942695
0.2706731104645236,0.2916818261569874
0.2726671598080931,0.2905688288790936
0.27461625255387406,0.29459601450203493
0.27217714694039574,0.2924783887680281
0.2728343867022416,0.29311281933703204
0.2719860022437984,0.2925900239920752
0.27329140223305803,0.2952960902317004
0.27267564545417655,0.2923926637846638
0.2709334863670941,0.2905508333139799
0.27209147163506214,0.2904834224503826
0.2735602167145959,0.291694062338634
0.27196661829948426,0.2918579094958576
0.2718317294942922,0.2902494298971512
0.2725771804308069,0.2927176726304672
0.2718577117755495,0.29087198301303113
0.27269592398199544,0.2910291871733286
0.2732190003682827,0.2917617129331285
0.27323797088244867,0.2891110241074454
0.27183674573898314,0.29203926744362846
0.2712173791794941,0.2916857802986421
0.27075931460692965,0.29183573443019256
0.2738098724135037,0.2916138833388686
0.27187911672838805,0.2929831672967835
0.26728986758610296,0.2913725545883856
0.2719232676358059,0.2917214466936209
0.2711623977998207,0.29059021577069705
0.27183796475673544,0.29193283642896195
0.2701071830659077,0.2915877979460426
0.27272310308341324,0.294261887352067
0.2723060305776267,0.29375313061543484
0.27060383342463395,0.29401795739646663
0.2720969407722868,0.2908276484601877
0.2732398226343352,0.2941776785618541
0.2737636274304883,0.29172175182876264
0.2723912172276398,0.2927829773927277
0.26982624078619066,0.29252570878121664
0.27284874556393457,0.2902057831260291
0.27165331408895294,0.2911314047788354
