HARPNUM,file_name,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,USFLUXL,MEANPOT,R_VALUE,MEANSHR,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZH,MEANJZD,MEANALP,SHRGT45
1447,hmi.sharp_cea_720s.1447.20120310_180000_TAI,564.6106712550273,5.988079833225966e+22,28061695475817.76,13.306354576350875,2787121738612.591,8.634599968771254e+21,4.350522413327363e+21,1639.438167401313,3.2511747016640165,44.06692708359642,45.0314593452479,74.11275356718767,72.2208480003344,40.52761404954828,0.0004838322513399,0.0158174211172729,0.0036852000791082,40.46831254772207
1447,hmi.sharp_cea_720s.1447.20120310_200000_TAI,599.286768433124,6.016212657421219e+22,27016473085177.973,1.9226916885615108,2006807587113.9253,8.991700977427911e+21,4.375578655681016e+21,1731.2376593144131,3.189884395068745,41.801803618428735,44.129305696023486,78.07628044610371,76.45748084169482,42.206344279569485,7.347772723512481e-05,0.044990185585741,0.0004935096834187,37.111629151221
1447,hmi.sharp_cea_720s.1447.20120310_190000_TAI,533.2573735529286,5.773812216089283e+22,24188190014309.742,28.344727810553344,4780833812021.563,8.730717124152251e+21,4.3758826999506576e+21,1671.5775633966327,3.168424548042901,41.64775716301988,44.21101082826576,75.45524955287755,73.6019404734257,39.81139715812091,0.0010898465014823,0.1264630077446681,0.0074872910283895,37.07178284440001
1447,hmi.sharp_cea_720s.1447.20120310_210000_TAI,612.5583578540513,5.974862182331468e+22,33286636270202.07,15.205309169565687,1586000721856.9033,8.640788824658545e+21,4.051062342930792e+21,1479.737153508395,3.1167727361782123,45.241035506921165,45.92290599694296,72.00456231291643,70.18753069141876,41.21025947597801,0.0005001088399409,0.1005498224111355,0.0045819580285072,41.65899223786344
1447,hmi.sharp_cea_720s.1447.20120310_230000_TAI,414.8431666273104,4.966532938614383e+22,19613791983459.637,26.2523470314347,2219918938903.081,7.164048780231837e+21,3.234301407217691e+21,1703.2860586370775,3.029890038341174,42.487082011289466,43.02721611493592,70.39335782594512,69.11666476461302,37.116029906203,0.0011957343216321,0.1563353651731816,0.0084166507704763,37.85297868464201
1447,hmi.sharp_cea_720s.1447.20120310_220000_TAI,460.8222364966829,5.424481221326167e+22,21194188032943.44,33.89631807516429,3177070782312.286,7.31833922043246e+21,3.368214688499752e+21,1858.985709399575,2.8858992077801027,43.29405055495625,43.03152666189121,75.47051867343642,74.61433761150158,40.01592309773292,0.001542845611068,0.0907989963164325,0.0103439659260349,39.2408519934462
1448,hmi.sharp_cea_720s.1448.20120301_220000_TAI,16.817226571700346,8.679660530243252e+20,624003754106.7162,0.9948374419725108,56290096414.90826,2.123270419682785e+20,1.3643821408661809e+20,1105.8665731976355,0.0,29.652589347669043,37.09413433089145,108.66273777278596,102.33295219280248,48.861368982087605,-0.0016833120845558,-0.1844208693082156,-0.0162593957305877,16.07445008460237
1448,hmi.sharp_cea_720s.1448.20120302_080000_TAI,13.53545555167326,7.771095024805342e+20,529804402091.9967,0.2005436263847097,38807386297.398895,1.772607430259749e+20,1.1271469081126072e+20,1156.4295936499,0.0,32.07823314778363,37.47709381532057,109.96384333880675,105.18073203871784,47.44759025097009,0.0003963312774401,0.1483266596095828,0.00370796299743,21.14624505928854
1448,hmi.sharp_cea_720s.1448.20120303_000000_TAI,8.420626769836383,6.196324562037759e+20,334298624603.8389,3.718164808134656,597501388374.6764,1.3820103542671786e+20,8.080446738731617e+19,1184.200712933591,0.0,31.222573231347827,40.46282033716543,102.77710794009742,101.17571331249027,43.927256545938704,0.0094369665181082,2.9341104913286187,0.0860251681936084,20.050761421319795
1447,hmi.sharp_cea_720s.1447.20120311_010000_TAI,368.2057539411443,4.655075988888751e+22,18137508486780.1,28.354123020897894,1943699769960.0125,6.857048249468625e+21,3.083528277322615e+21,1677.937477841988,2.6532879703551897,41.27131435961217,43.02899522306284,67.13439401608159,66.58209867772689,36.26912162511589,0.0013573710096652,0.17924701244203,0.0098506802275849,35.84490186692197
