file_name,label,weighted pii_pos,weighted pii_neg,entire pii_pos,entire pii_neg,entire_iou_info,combined_info
hmi.sharp_cea_720s.5739.20150711_120000_TAI,1,nan,nan,0.42254545454545456,0.20911528150134048,"[1191, 2934, 1353, 885]","[[-6, nan, 0, 0, 447], [-5, nan, 0, 0, 492], [-3, 0.29385964912280704, 483, 885, 1571], [-2, 1.0, 870, 0, 1575], [1, 0.41006477329347285, 1184, 2830, 14978], [4, 1.0, 0, 104, 1470], [7, nan, 0, 0, 52], [8, 1.0, 7, 0, 7]]"
hmi.sharp_cea_720s.5739.20150711_130000_TAI,1,0.3494007719918782,0.5890090218438258,0.3034365098708262,0.12402234636871508,"[1429, 2674, 1006, 784]","[[-4, 1.0, 598, 0, 866], [-2, 0.31543624161073824, 408, 784, 1301], [1, 0.2934487021013597, 1429, 2616, 14558], [3, 1.0, 0, 58, 1252]]"
hmi.sharp_cea_720s.5739.20150711_140000_TAI,1,0.46503961568846347,0.7143334369873632,0.42419753086419754,0.08936170212765958,"[1166, 2884, 1152, 963]","[[-3, 1.0, 803, 0, 1253], [-2, 0.4679878048780488, 349, 963, 1453], [1, 0.4181636726546906, 1166, 2842, 13592], [4, 1.0, 0, 42, 1191]]"
hmi.sharp_cea_720s.5739.20150711_150000_TAI,1,0.6096597581467814,0.7366409614724727,0.5769543973941368,0.1704877032096707,"[1039, 3873, 1404, 995]","[[-3, 0.44098479362780596, 386, 995, 1533], [-2, 1.0, 1018, 0, 1721], [1, 0.57383100902379, 1039, 3837, 13542], [4, 1.0, 0, 36, 1243]]"
hmi.sharp_cea_720s.5739.20150711_160000_TAI,1,nan,nan,0.6078514140987759,0.21869158878504674,"[929, 3809, 1630, 1045]","[[-5, nan, 0, 0, 154], [-3, 1.0, 1037, 0, 1388], [-2, 0.27594627594627597, 593, 1045, 1882], [1, 0.6061890631623569, 929, 3789, 14504], [4, 1.0, 0, 20, 798], [6, nan, 0, 0, 26], [7, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.5741.20150702_180000_TAI,0,nan,nan,1.0,1.0,"[0, 286, 0, 176]","[[-27, 1.0, 0, 1, 1], [-26, nan, 0, 0, 22], [-25, nan, 0, 0, 54], [-19, 1.0, 0, 14, 144], [-13, 1.0, 0, 9, 242], [-11, 1.0, 0, 43, 258], [-10, 1.0, 0, 108, 282], [-9, 1.0, 0, 1, 392], [1, 1.0, 0, 75, 5801], [2, nan, 0, 0, 2921], [3, 1.0, 0, 82, 2620], [4, 1.0, 0, 129, 2243], [5, nan, 0, 0, 980], [6, nan, 0, 0, 903], [7, nan, 0, 0, 870], [8, nan, 0, 0, 731], [12, nan, 0, 0, 245], [14, nan, 0, 0, 202], [15, nan, 0, 0, 158], [16, nan, 0, 0, 157], [17, nan, 0, 0, 149], [18, nan, 0, 0, 144], [20, nan, 0, 0, 138], [21, nan, 0, 0, 122], [22, nan, 0, 0, 116], [23, nan, 0, 0, 99], [24, nan, 0, 0, 84]]"
hmi.sharp_cea_720s.5741.20150703_080000_TAI,0,nan,nan,1.0,1.0,"[0, 388, 0, 86]","[[-31, nan, 0, 0, 1], [-26, nan, 0, 0, 33], [-25, 1.0, 0, 5, 43], [-24, nan, 0, 0, 55], [-23, 1.0, 0, 2, 82], [-22, nan, 0, 0, 88], [-21, 1.0, 0, 28, 97], [-20, 1.0, 0, 5, 113], [-16, nan, 0, 0, 170], [-14, 1.0, 0, 1, 187], [-13, 1.0, 0, 19, 187], [-11, nan, 0, 0, 250], [-10, 1.0, 0, 26, 321], [1, 1.0, 0, 142, 9466], [2, nan, 0, 0, 6580], [3, nan, 0, 0, 2478], [4, 1.0, 0, 2, 921], [5, nan, 0, 0, 755], [6, 1.0, 0, 91, 675], [7, nan, 0, 0, 493], [8, nan, 0, 0, 328], [9, nan, 0, 0, 322], [12, nan, 0, 0, 235], [15, 1.0, 0, 153, 178], [17, nan, 0, 0, 162], [18, nan, 0, 0, 143], [19, nan, 0, 0, 115], [27, nan, 0, 0, 2], [28, nan, 0, 0, 2], [29, nan, 0, 0, 2], [30, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.5741.20150704_080000_TAI,0,nan,nan,1.0,1.0,"[0, 265, 0, 646]","[[-31, nan, 0, 0, 1], [-30, nan, 0, 0, 3], [-29, nan, 0, 0, 4], [-25, 1.0, 0, 2, 25], [-23, nan, 0, 0, 32], [-22, nan, 0, 0, 58], [-20, nan, 0, 0, 111], [-19, nan, 0, 0, 176], [-18, 1.0, 0, 34, 256], [-17, 1.0, 0, 62, 264], [-16, nan, 0, 0, 288], [-15, 1.0, 0, 81, 312], [-12, 1.0, 0, 18, 379], [-11, 1.0, 0, 61, 419], [-10, 1.0, 0, 56, 424], [-9, 1.0, 0, 107, 442], [-6, 1.0, 0, 73, 631], [-5, 1.0, 0, 152, 791], [1, 1.0, 0, 16, 15583], [2, nan, 0, 0, 2842], [3, nan, 0, 0, 2493], [4, 1.0, 0, 239, 814], [7, nan, 0, 0, 626], [8, nan, 0, 0, 463], [13, 1.0, 0, 6, 342], [14, 1.0, 0, 4, 322], [21, nan, 0, 0, 59], [24, nan, 0, 0, 26], [26, nan, 0, 0, 18], [27, nan, 0, 0, 8], [28, nan, 0, 0, 4]]"
hmi.sharp_cea_720s.5741.20150705_080000_TAI,0,nan,nan,1.0,1.0,"[0, 10, 0, 1107]","[[-33, nan, 0, 0, 2], [-32, nan, 0, 0, 5], [-31, nan, 0, 0, 9], [-30, nan, 0, 0, 11], [-27, nan, 0, 0, 32], [-25, 1.0, 0, 18, 49], [-23, nan, 0, 0, 78], [-19, 1.0, 0, 56, 176], [-18, 1.0, 0, 27, 235], [-17, 1.0, 0, 65, 282], [-16, 1.0, 0, 148, 320], [-15, 1.0, 0, 78, 324], [-14, 1.0, 0, 73, 329], [-11, 1.0, 0, 73, 557], [-8, 1.0, 0, 99, 585], [-7, 1.0, 0, 160, 628], [-4, 1.0, 0, 310, 1058], [1, 1.0, 0, 2, 13449], [2, 1.0, 0, 1, 3453], [3, nan, 0, 0, 1265], [5, nan, 0, 0, 1029], [6, nan, 0, 0, 740], [9, nan, 0, 0, 577], [10, nan, 0, 0, 562], [12, nan, 0, 0, 464], [13, nan, 0, 0, 413], [20, nan, 0, 0, 171], [21, nan, 0, 0, 86], [22, 1.0, 0, 7, 85], [24, nan, 0, 0, 68], [26, nan, 0, 0, 39], [28, nan, 0, 0, 30], [29, nan, 0, 0, 28], [34, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.5741.20150706_080000_TAI,0,nan,nan,1.0,0.9376854599406528,"[0, 5, 42, 1306]","[[-29, nan, 0, 0, 7], [-27, nan, 0, 0, 19], [-26, 1.0, 0, 2, 26], [-25, nan, 0, 0, 40], [-24, nan, 0, 0, 65], [-22, 1.0, 0, 56, 86], [-19, 1.0, 0, 25, 128], [-17, 1.0, 0, 7, 205], [-16, 1.0, 0, 85, 244], [-13, 1.0, 0, 107, 340], [-11, 1.0, 0, 43, 396], [-10, 1.0, 42, 0, 400], [-9, 1.0, 0, 133, 427], [-8, 1.0, 0, 177, 432], [-7, 1.0, 0, 40, 498], [-6, 1.0, 0, 125, 593], [-5, 1.0, 0, 62, 595], [-4, 1.0, 0, 278, 821], [-3, 1.0, 0, 166, 1129], [1, nan, 0, 0, 10281], [2, 1.0, 0, 1, 7969], [12, nan, 0, 0, 378], [14, 1.0, 0, 4, 333], [15, nan, 0, 0, 273], [18, nan, 0, 0, 182], [20, nan, 0, 0, 122], [21, nan, 0, 0, 89], [23, nan, 0, 0, 84], [28, nan, 0, 0, 19], [30, nan, 0, 0, 3]]"
hmi.sharp_cea_720s.5741.20150707_080000_TAI,0,nan,nan,1.0,1.0,"[0, 88, 0, 870]","[[-34, nan, 0, 0, 2], [-31, nan, 0, 0, 27], [-30, nan, 0, 0, 38], [-29, 1.0, 0, 1, 39], [-27, 1.0, 0, 11, 57], [-25, 1.0, 0, 22, 100], [-23, 1.0, 0, 12, 148], [-21, 1.0, 0, 26, 205], [-20, 1.0, 0, 54, 209], [-19, 1.0, 0, 87, 241], [-14, 1.0, 0, 63, 401], [-13, 1.0, 0, 112, 403], [-12, 1.0, 0, 144, 430], [-11, 1.0, 0, 71, 481], [-6, 1.0, 0, 267, 1182], [1, 1.0, 0, 9, 3633], [2, 1.0, 0, 8, 3563], [3, 1.0, 0, 11, 3232], [4, 1.0, 0, 18, 2239], [5, 1.0, 0, 5, 1299], [7, nan, 0, 0, 1039], [8, 1.0, 0, 4, 1026], [9, nan, 0, 0, 790], [10, nan, 0, 0, 542], [15, nan, 0, 0, 282], [16, nan, 0, 0, 278], [17, nan, 0, 0, 275], [18, nan, 0, 0, 266], [22, 1.0, 0, 30, 195], [24, nan, 0, 0, 108], [26, nan, 0, 0, 97], [28, 1.0, 0, 3, 41], [32, nan, 0, 0, 23], [33, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.5741.20150708_000000_TAI,0,nan,1.0,1.0,1.0,"[0, 83, 0, 641]","[[-29, 1.0, 0, 2, 29], [-23, 1.0, 0, 30, 64], [-20, 1.0, 0, 21, 128], [-19, 1.0, 0, 19, 130], [-17, 1.0, 0, 15, 176], [-15, 1.0, 0, 63, 265], [-14, 1.0, 0, 40, 280], [-12, 1.0, 0, 107, 309], [-10, 1.0, 0, 187, 378], [-8, 1.0, 0, 57, 460], [-7, 1.0, 0, 100, 462], [1, 1.0, 0, 8, 5471], [2, 1.0, 0, 5, 2084], [3, nan, 0, 0, 1372], [4, nan, 0, 0, 884], [5, 1.0, 0, 3, 767], [6, 1.0, 0, 2, 666], [9, nan, 0, 0, 435], [11, nan, 0, 0, 342], [13, 1.0, 0, 65, 287], [16, nan, 0, 0, 227], [18, nan, 0, 0, 136], [21, nan, 0, 0, 89], [22, nan, 0, 0, 74], [24, nan, 0, 0, 57], [25, nan, 0, 0, 53], [26, nan, 0, 0, 38], [27, nan, 0, 0, 36], [28, nan, 0, 0, 34], [30, nan, 0, 0, 19], [31, nan, 0, 0, 16], [32, nan, 0, 0, 12], [33, nan, 0, 0, 11]]"
hmi.sharp_cea_720s.5741.20150709_000000_TAI,0,nan,1.0,0.9050847457627119,1.0,"[14, 281, 0, 517]","[[-36, 1.0, 0, 1, 5], [-34, 1.0, 0, 2, 9], [-29, 1.0, 0, 10, 37], [-24, 1.0, 0, 59, 92], [-22, 1.0, 0, 65, 156], [-20, 1.0, 0, 69, 207], [-17, 1.0, 0, 47, 248], [-16, 1.0, 0, 9, 262], [-15, 1.0, 0, 59, 316], [-14, 1.0, 0, 100, 343], [-12, 1.0, 0, 37, 390], [-8, 1.0, 0, 59, 686], [1, 1.0, 0, 8, 3671], [2, nan, 0, 0, 2332], [3, 1.0, 0, 176, 1886], [4, 1.0, 14, 0, 1103], [5, 1.0, 0, 93, 1074], [6, nan, 0, 0, 937], [7, nan, 0, 0, 863], [9, nan, 0, 0, 483], [10, nan, 0, 0, 443], [11, nan, 0, 0, 424], [13, nan, 0, 0, 371], [18, nan, 0, 0, 240], [19, nan, 0, 0, 211], [21, nan, 0, 0, 192], [23, 1.0, 0, 2, 120], [25, nan, 0, 0, 68], [26, nan, 0, 0, 48], [27, nan, 0, 0, 47], [28, nan, 0, 0, 44], [30, nan, 0, 0, 28], [31, nan, 0, 0, 28], [32, 1.0, 0, 2, 25], [33, nan, 0, 0, 15], [35, nan, 0, 0, 8], [37, nan, 0, 0, 5]]"
hmi.sharp_cea_720s.5742.20150702_220000_TAI,0,nan,nan,1.0,1.0,"[0, 554, 0, 239]","[[-37, nan, 0, 0, 2], [-34, nan, 0, 0, 7], [-32, nan, 0, 0, 13], [-29, 1.0, 0, 8, 48], [-26, 1.0, 0, 16, 113], [-24, nan, 0, 0, 145], [-22, 1.0, 0, 13, 199], [-20, nan, 0, 0, 220], [-16, 1.0, 0, 21, 414], [-15, 1.0, 0, 21, 426], [-14, 1.0, 0, 44, 450], [-12, 1.0, 0, 50, 531], [-11, 1.0, 0, 10, 670], [-10, 1.0, 0, 56, 706], [1, 1.0, 0, 201, 2943], [2, 1.0, 0, 99, 1531], [3, 1.0, 0, 173, 1527], [4, 1.0, 0, 7, 1191], [5, nan, 0, 0, 1087], [6, nan, 0, 0, 1043], [7, nan, 0, 0, 972], [8, 1.0, 0, 21, 949], [9, 1.0, 0, 42, 776], [13, nan, 0, 0, 475], [17, nan, 0, 0, 328], [18, nan, 0, 0, 289], [19, nan, 0, 0, 224], [21, nan, 0, 0, 208], [23, nan, 0, 0, 170], [25, 1.0, 0, 1, 124], [27, nan, 0, 0, 100], [28, 1.0, 0, 3, 54], [30, nan, 0, 0, 25], [31, 1.0, 0, 7, 20], [33, nan, 0, 0, 13], [35, nan, 0, 0, 6], [36, nan, 0, 0, 4], [38, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.5742.20150703_080000_TAI,0,nan,nan,1.0,1.0,"[0, 318, 0, 912]","[[-31, nan, 0, 0, 2], [-30, 1.0, 0, 1, 6], [-29, 1.0, 0, 3, 19], [-26, nan, 0, 0, 44], [-19, 1.0, 0, 11, 159], [-18, 1.0, 0, 32, 175], [-13, nan, 0, 0, 418], [-11, 1.0, 0, 89, 819], [-10, 1.0, 0, 135, 966], [-7, 1.0, 0, 65, 1181], [-6, 1.0, 0, 169, 1285], [-4, 1.0, 0, 407, 1551], [1, 1.0, 0, 156, 3818], [2, nan, 0, 0, 2415], [3, 1.0, 0, 29, 1946], [5, nan, 0, 0, 1526], [8, 1.0, 0, 130, 1158], [9, nan, 0, 0, 966], [12, nan, 0, 0, 592], [14, nan, 0, 0, 391], [15, 1.0, 0, 1, 311], [16, nan, 0, 0, 233], [17, nan, 0, 0, 224], [20, nan, 0, 0, 139], [21, nan, 0, 0, 123], [22, nan, 0, 0, 121], [23, nan, 0, 0, 113], [24, 1.0, 0, 2, 93], [25, nan, 0, 0, 61], [27, nan, 0, 0, 38], [28, nan, 0, 0, 24], [32, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.5742.20150704_080000_TAI,0,nan,nan,1.0,0.9841384282624369,"[0, 203, 11, 1376]","[[-33, nan, 0, 0, 5], [-32, nan, 0, 0, 5], [-30, nan, 0, 0, 12], [-27, 1.0, 0, 10, 45], [-22, 1.0, 11, 0, 140], [-21, 1.0, 0, 16, 159], [-18, 1.0, 0, 102, 345], [-17, 1.0, 0, 53, 346], [-14, 1.0, 0, 84, 591], [-13, 1.0, 0, 128, 614], [-12, 1.0, 0, 122, 631], [-11, 1.0, 0, 60, 648], [-10, 1.0, 0, 101, 692], [-8, 1.0, 0, 140, 721], [-7, 1.0, 0, 145, 844], [-3, 1.0, 0, 415, 2271], [1, 1.0, 0, 1, 2889], [2, nan, 0, 0, 2816], [4, 1.0, 0, 201, 2065], [5, nan, 0, 0, 1687], [6, nan, 0, 0, 1124], [9, nan, 0, 0, 692], [15, nan, 0, 0, 477], [16, nan, 0, 0, 443], [19, nan, 0, 0, 289], [20, nan, 0, 0, 219], [23, nan, 0, 0, 117], [24, nan, 0, 0, 93], [25, nan, 0, 0, 67], [26, 1.0, 0, 1, 53], [28, nan, 0, 0, 26], [29, nan, 0, 0, 21], [31, nan, 0, 0, 6], [34, nan, 0, 0, 4], [35, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.5742.20150705_080000_TAI,0,nan,nan,1.0,1.0,"[0, 706, 0, 922]","[[-33, 1.0, 0, 3, 3], [-32, 1.0, 0, 3, 8], [-27, nan, 0, 0, 46], [-22, 1.0, 0, 44, 106], [-17, 1.0, 0, 27, 383], [-16, 1.0, 0, 107, 386], [-15, 1.0, 0, 5, 396], [-14, 1.0, 0, 158, 506], [-10, 1.0, 0, 220, 678], [-9, 1.0, 0, 153, 694], [-8, 1.0, 0, 202, 740], [1, nan, 0, 0, 2561], [2, nan, 0, 0, 2542], [3, 1.0, 0, 1, 2019], [4, 1.0, 0, 2, 1982], [5, 1.0, 0, 48, 1545], [6, 1.0, 0, 626, 1322], [7, nan, 0, 0, 1031], [11, nan, 0, 0, 605], [12, nan, 0, 0, 566], [13, nan, 0, 0, 519], [18, nan, 0, 0, 309], [19, nan, 0, 0, 208], [20, 1.0, 0, 3, 135], [21, nan, 0, 0, 128], [23, nan, 0, 0, 82], [24, nan, 0, 0, 75], [25, nan, 0, 0, 59], [26, nan, 0, 0, 57], [28, 1.0, 0, 4, 32], [29, nan, 0, 0, 30], [30, 1.0, 0, 22, 23], [31, nan, 0, 0, 21]]"
hmi.sharp_cea_720s.5742.20150706_080000_TAI,0,nan,nan,1.0,0.9963285910968334,"[0, 37, 4, 2175]","[[-33, nan, 0, 0, 3], [-32, 1.0, 4, 0, 14], [-29, 1.0, 0, 9, 83], [-28, 1.0, 0, 3, 83], [-24, 1.0, 0, 38, 142], [-23, 1.0, 0, 72, 147], [-21, 1.0, 0, 28, 187], [-18, 1.0, 0, 40, 213], [-16, 1.0, 0, 39, 225], [-15, 1.0, 0, 65, 388], [-11, 1.0, 0, 266, 740], [-10, 1.0, 0, 219, 747], [-6, 1.0, 0, 505, 1520], [-3, 1.0, 0, 891, 2455], [1, nan, 0, 0, 3269], [2, 1.0, 0, 31, 2912], [4, nan, 0, 0, 2318], [5, nan, 0, 0, 1812], [7, 1.0, 0, 1, 1346], [8, nan, 0, 0, 1319], [9, nan, 0, 0, 1142], [12, 1.0, 0, 5, 722], [13, nan, 0, 0, 616], [14, nan, 0, 0, 428], [17, nan, 0, 0, 216], [19, nan, 0, 0, 207], [20, nan, 0, 0, 192], [22, nan, 0, 0, 159], [25, nan, 0, 0, 136], [26, nan, 0, 0, 124], [27, nan, 0, 0, 88], [30, nan, 0, 0, 58], [31, nan, 0, 0, 18], [34, nan, 0, 0, 2], [35, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.5742.20150707_080000_TAI,0,nan,nan,1.0,1.0,"[0, 102, 0, 1784]","[[-33, nan, 0, 0, 23], [-29, 1.0, 0, 39, 75], [-28, 1.0, 0, 5, 75], [-27, 1.0, 0, 17, 77], [-24, 1.0, 0, 36, 98], [-17, 1.0, 0, 42, 303], [-15, 1.0, 0, 62, 496], [-14, 1.0, 0, 80, 497], [-13, 1.0, 0, 176, 539], [-12, 1.0, 0, 294, 568], [-11, 1.0, 0, 191, 693], [-10, 1.0, 0, 332, 738], [-8, 1.0, 0, 199, 902], [-3, 1.0, 0, 311, 1005], [1, 1.0, 0, 26, 3411], [2, 1.0, 0, 4, 3105], [4, 1.0, 0, 7, 1004], [5, 1.0, 0, 8, 1003], [6, nan, 0, 0, 992], [7, 1.0, 0, 10, 940], [9, nan, 0, 0, 750], [16, 1.0, 0, 39, 442], [18, nan, 0, 0, 214], [19, nan, 0, 0, 145], [20, nan, 0, 0, 139], [21, nan, 0, 0, 120], [22, nan, 0, 0, 110], [23, nan, 0, 0, 103], [25, nan, 0, 0, 96], [26, nan, 0, 0, 94], [30, 1.0, 0, 8, 75], [31, nan, 0, 0, 46], [32, nan, 0, 0, 24], [34, nan, 0, 0, 11]]"
hmi.sharp_cea_720s.5742.20150708_000000_TAI,0,nan,1.0,1.0,1.0,"[0, 310, 0, 1204]","[[-22, 1.0, 0, 27, 147], [-21, 1.0, 0, 98, 218], [-20, 1.0, 0, 65, 293], [-19, 1.0, 0, 83, 315], [-17, 1.0, 0, 45, 325], [-15, 1.0, 0, 139, 423], [-13, 1.0, 0, 256, 469], [-11, 1.0, 0, 184, 539], [-10, 1.0, 0, 148, 661], [-8, 1.0, 0, 159, 854], [1, 1.0, 0, 6, 4370], [2, 1.0, 0, 141, 4067], [3, nan, 0, 0, 2045], [4, nan, 0, 0, 1154], [5, 1.0, 0, 135, 1065], [6, nan, 0, 0, 1010], [7, nan, 0, 0, 988], [9, 1.0, 0, 18, 696], [12, 1.0, 0, 10, 490], [14, nan, 0, 0, 443], [16, nan, 0, 0, 411], [18, nan, 0, 0, 322], [23, nan, 0, 0, 142], [24, nan, 0, 0, 134], [25, nan, 0, 0, 30], [26, nan, 0, 0, 14], [27, nan, 0, 0, 12], [28, nan, 0, 0, 3]]"
hmi.sharp_cea_720s.5742.20150709_160000_TAI,0,nan,nan,1.0,1.0,"[0, 968, 0, 410]","[[-21, nan, 0, 0, 4], [-19, 1.0, 0, 25, 47], [-15, 1.0, 0, 9, 95], [-13, nan, 0, 0, 103], [-12, 1.0, 0, 3, 105], [-10, 1.0, 0, 36, 178], [-8, 1.0, 0, 47, 240], [-7, 1.0, 0, 40, 262], [-5, 1.0, 0, 84, 344], [-4, 1.0, 0, 166, 540], [1, 1.0, 0, 965, 12131], [2, nan, 0, 0, 1034], [3, nan, 0, 0, 757], [6, nan, 0, 0, 288], [9, nan, 0, 0, 206], [11, nan, 0, 0, 122], [14, nan, 0, 0, 100], [16, nan, 0, 0, 81], [17, 1.0, 0, 3, 53], [18, nan, 0, 0, 50], [20, nan, 0, 0, 6], [22, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.5742.20150710_080000_TAI,0,nan,nan,1.0,1.0,"[0, 941, 0, 62]","[[-13, nan, 0, 0, 1], [-12, nan, 0, 0, 4], [-11, nan, 0, 0, 11], [-8, nan, 0, 0, 24], [-7, nan, 0, 0, 31], [-6, 1.0, 0, 9, 69], [-4, 1.0, 0, 53, 334], [1, 1.0, 0, 889, 4485], [2, 1.0, 0, 30, 739], [3, 1.0, 0, 22, 368], [5, nan, 0, 0, 98], [9, nan, 0, 0, 19], [10, nan, 0, 0, 12]]"
hmi.sharp_cea_720s.5742.20150711_010000_TAI,0,nan,nan,1.0,nan,"[0, 497, 0, 0]","[[-6, nan, 0, 0, 1], [-4, nan, 0, 0, 13], [-3, nan, 0, 0, 30], [-2, nan, 0, 0, 63], [1, 1.0, 0, 497, 3587], [5, nan, 0, 0, 7]]"
hmi.sharp_cea_720s.5744.20150703_190000_TAI,0,nan,nan,1.0,1.0,"[425, 0, 91, 0]","[[-11, 1.0, 13, 0, 34], [-10, nan, 0, 0, 39], [-7, 1.0, 78, 0, 126], [1, 1.0, 323, 0, 2209], [2, 1.0, 79, 0, 1338], [3, 1.0, 23, 0, 617], [4, nan, 0, 0, 550], [5, nan, 0, 0, 149], [6, nan, 0, 0, 144], [8, nan, 0, 0, 121], [9, nan, 0, 0, 54], [12, nan, 0, 0, 26], [13, nan, 0, 0, 11], [14, nan, 0, 0, 3]]"
hmi.sharp_cea_720s.5744.20150704_080000_TAI,0,nan,nan,1.0,1.0,"[507, 0, 109, 0]","[[-19, nan, 0, 0, 5], [-18, nan, 0, 0, 10], [-17, nan, 0, 0, 37], [-14, nan, 0, 0, 50], [-13, nan, 0, 0, 61], [-10, 1.0, 33, 0, 87], [-9, nan, 0, 0, 111], [-7, 1.0, 76, 0, 216], [1, 1.0, 250, 0, 2787], [2, 1.0, 213, 0, 1914], [3, 1.0, 29, 0, 1278], [4, nan, 0, 0, 561], [5, 1.0, 8, 0, 385], [6, nan, 0, 0, 227], [8, nan, 0, 0, 157], [11, 1.0, 7, 0, 68], [12, nan, 0, 0, 61], [15, nan, 0, 0, 44], [16, nan, 0, 0, 41], [20, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.5744.20150705_080000_TAI,0,nan,nan,1.0,1.0,"[733, 0, 13, 0]","[[-20, nan, 0, 0, 1], [-19, nan, 0, 0, 3], [-18, nan, 0, 0, 6], [-17, nan, 0, 0, 12], [-16, nan, 0, 0, 12], [-15, 1.0, 13, 0, 32], [-14, nan, 0, 0, 32], [-12, nan, 0, 0, 70], [-10, nan, 0, 0, 118], [1, 1.0, 369, 0, 3050], [2, 1.0, 244, 0, 2073], [3, 1.0, 53, 0, 304], [4, nan, 0, 0, 229], [5, 1.0, 67, 0, 228], [6, nan, 0, 0, 215], [7, nan, 0, 0, 212], [8, nan, 0, 0, 190], [9, nan, 0, 0, 129], [11, nan, 0, 0, 81], [13, nan, 0, 0, 54]]"
hmi.sharp_cea_720s.5744.20150706_080000_TAI,0,nan,nan,1.0,1.0,"[106, 0, 711, 0]","[[-29, nan, 0, 0, 2], [-27, nan, 0, 0, 14], [-22, 1.0, 1, 0, 45], [-13, 1.0, 29, 0, 257], [-10, 1.0, 29, 0, 297], [-8, 1.0, 21, 0, 389], [-7, 1.0, 81, 0, 463], [-6, 1.0, 91, 0, 529], [-4, 1.0, 59, 0, 794], [-3, 1.0, 92, 0, 801], [-2, 1.0, 76, 0, 1198], [-1, 1.0, 232, 0, 2069], [5, nan, 0, 0, 564], [9, nan, 0, 0, 357], [11, 1.0, 36, 0, 293], [12, 1.0, 56, 0, 279], [14, nan, 0, 0, 243], [15, nan, 0, 0, 163], [16, nan, 0, 0, 161], [17, nan, 0, 0, 108], [18, nan, 0, 0, 99], [19, nan, 0, 0, 98], [20, nan, 0, 0, 91], [21, nan, 0, 0, 57], [23, nan, 0, 0, 44], [24, nan, 0, 0, 18], [25, 1.0, 14, 0, 16], [26, nan, 0, 0, 16], [28, nan, 0, 0, 6]]"
hmi.sharp_cea_720s.5744.20150707_080000_TAI,0,nan,nan,nan,1.0,"[0, 0, 694, 0]","[[-11, nan, 0, 0, 2], [-8, 1.0, 4, 0, 41], [-6, 1.0, 13, 0, 109], [-5, 1.0, 27, 0, 277], [-4, 1.0, 130, 0, 351], [-3, 1.0, 91, 0, 411], [-2, 1.0, 281, 0, 1262], [-1, 1.0, 148, 0, 1792], [7, nan, 0, 0, 50], [9, nan, 0, 0, 32], [10, nan, 0, 0, 5]]"
hmi.sharp_cea_720s.5744.20150709_120000_TAI,0,nan,nan,1.0,1.0,"[66, 0, 471, 0]","[[-27, nan, 0, 0, 4], [-24, nan, 0, 0, 10], [-23, nan, 0, 0, 10], [-21, 1.0, 6, 0, 30], [-15, 1.0, 19, 0, 134], [-13, 1.0, 70, 0, 211], [-11, 1.0, 81, 0, 220], [-8, 1.0, 74, 0, 322], [-7, nan, 0, 0, 340], [-4, 1.0, 221, 0, 564], [1, 1.0, 16, 0, 1224], [2, 1.0, 6, 0, 940], [3, 1.0, 9, 0, 754], [5, 1.0, 6, 0, 478], [6, nan, 0, 0, 369], [9, nan, 0, 0, 263], [10, nan, 0, 0, 233], [12, nan, 0, 0, 217], [14, 1.0, 7, 0, 138], [16, 1.0, 22, 0, 130], [17, nan, 0, 0, 115], [18, nan, 0, 0, 96], [19, nan, 0, 0, 86], [20, nan, 0, 0, 38], [22, nan, 0, 0, 17], [25, nan, 0, 0, 7], [26, nan, 0, 0, 4], [28, nan, 0, 0, 2], [29, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.5745.20150704_170000_TAI,0,nan,nan,0.07253886010362694,0.45311818578281726,"[1253, 1449, 1666, 627]","[[-25, nan, 0, 0, 65], [-24, nan, 0, 0, 114], [-23, 1.0, 12, 0, 118], [-3, 0.4502411223147742, 1654, 627, 7687], [1, 0.10135135135135136, 1064, 1304, 17717], [2, nan, 0, 0, 11062], [4, 1.0, 0, 13, 5302], [5, 1.0, 0, 7, 3522], [6, 1.0, 70, 0, 3202], [7, 1.0, 0, 107, 2948], [8, 1.0, 4, 0, 2265], [9, nan, 0, 0, 1916], [10, nan, 0, 0, 1680], [11, nan, 0, 0, 1296], [12, 0.3333333333333333, 28, 14, 1242], [13, nan, 0, 0, 984], [14, nan, 0, 0, 929], [15, nan, 0, 0, 607], [16, 1.0, 0, 4, 595], [17, nan, 0, 0, 550], [18, nan, 0, 0, 525], [19, 1.0, 60, 0, 490], [20, nan, 0, 0, 467], [21, 1.0, 27, 0, 439], [22, nan, 0, 0, 408], [26, nan, 0, 0, 5]]"
