model,parameters,training_time,accuracy,precision,recall,f1,tss,tn,fp,fn,tp
SVM,rs=8|kernel=rbf|C=100,87.694583,0.8142478657639093,0.8366013071895425,0.9271629778672033,0.8795571673983584,0.4337419252356243,462,450,181,2304
SVM,rs=8|kernel=rbf|C=1000,250.7202,0.8048277892257875,0.8384101040118871,0.9082494969818914,0.8719335522503381,0.43127581277136506,477,435,228,2257
SVM,rs=8|kernel=poly|C=0.1,40.204876,0.8045334118339712,0.816036098576883,0.9460764587525151,0.876257920238539,0.36493610787532216,382,530,134,2351
SVM,rs=8|kernel=poly|C=1,51.219226,0.7980571092140124,0.830091743119266,0.9102615694164989,0.8683301343570058,0.4025861308200077,449,463,223,2262
SVM,rs=8|kernel=poly|C=100,425.304503,0.8012952605239918,0.831016825164594,0.9142857142857143,0.8706648783291818,0.40770676691729324,450,462,213,2272
SVM,rs=8|kernel=poly|C=1000,2669.66307,0.8068884309685016,0.8331511839708561,0.9203219315895372,0.8745697896749522,0.41812894913339693,454,458,198,2287
SVM,rs=8|kernel=sigmoid|C=0.1,47.29937,0.7274065351780983,0.8038986354775829,0.8297786720321931,0.8166336633663366,0.27824358431289486,409,503,423,2062
SVM,rs=8|kernel=sigmoid|C=1,35.67074,0.7112157786282014,0.793979671618452,0.8173038229376257,0.8054729327781083,0.23945294574464326,385,527,454,2031
SVM,rs=8|kernel=sigmoid|C=100,36.661949,0.7088607594936709,0.7937941869599372,0.8132796780684105,0.8034188034188035,0.23762178333156836,387,525,464,2021
SVM,rs=8|kernel=sigmoid|C=1000,39.831671,0.7085663821018546,0.793713163064833,0.8128772635814889,0.8031809145129225,0.23721936884464678,387,525,465,2020
SVM,rs=16|kernel=rbf|C=0.1,39.392787,0.8030615248748896,0.827797833935018,0.9227364185110664,0.8726926736441484,0.3997101027215927,435,477,192,2293
SVM,rs=16|kernel=rbf|C=1,43.953787,0.8030615248748896,0.8309037900874635,0.9175050301810865,0.8720596672403901,0.4087331003565251,448,464,205,2280
SVM,rs=16|kernel=rbf|C=100,85.80838,0.8142478657639093,0.8366013071895425,0.9271629778672033,0.8795571673983584,0.4337419252356243,462,450,181,2304
SVM,rs=16|kernel=rbf|C=1000,259.525969,0.8048277892257875,0.8384101040118871,0.9082494969818914,0.8719335522503381,0.43127581277136506,477,435,228,2257
SVM,rs=16|kernel=poly|C=0.1,39.8103,0.8045334118339712,0.816036098576883,0.9460764587525151,0.876257920238539,0.36493610787532216,382,530,134,2351
SVM,rs=16|kernel=poly|C=1,48.161109,0.7980571092140124,0.830091743119266,0.9102615694164989,0.8683301343570058,0.4025861308200077,449,463,223,2262
SVM,rs=16|kernel=poly|C=100,415.211382,0.8012952605239918,0.831016825164594,0.9142857142857143,0.8706648783291818,0.40770676691729324,450,462,213,2272
SVM,rs=16|kernel=poly|C=1000,2343.390271,0.8068884309685016,0.8331511839708561,0.9203219315895372,0.8745697896749522,0.41812894913339693,454,458,198,2287
SVM,rs=16|kernel=sigmoid|C=0.1,51.772829,0.7274065351780983,0.8038986354775829,0.8297786720321931,0.8166336633663366,0.27824358431289486,409,503,423,2062
SVM,rs=16|kernel=sigmoid|C=1,42.603454,0.7112157786282014,0.793979671618452,0.8173038229376257,0.8054729327781083,0.23945294574464326,385,527,454,2031
SVM,rs=16|kernel=sigmoid|C=100,40.670874,0.7088607594936709,0.7937941869599372,0.8132796780684105,0.8034188034188035,0.23762178333156836,387,525,464,2021
SVM,rs=16|kernel=sigmoid|C=1000,44.282265,0.7085663821018546,0.793713163064833,0.8128772635814889,0.8031809145129225,0.23721936884464678,387,525,465,2020
SVM,rs=32|kernel=rbf|C=0.1,41.669907,0.8030615248748896,0.827797833935018,0.9227364185110664,0.8726926736441484,0.3997101027215927,435,477,192,2293
SVM,rs=32|kernel=rbf|C=1,45.280151,0.8030615248748896,0.8309037900874635,0.9175050301810865,0.8720596672403901,0.4087331003565251,448,464,205,2280
SVM,rs=32|kernel=rbf|C=100,81.36869,0.8142478657639093,0.8366013071895425,0.9271629778672033,0.8795571673983584,0.4337419252356243,462,450,181,2304
SVM,rs=32|kernel=rbf|C=1000,258.20042,0.8048277892257875,0.8384101040118871,0.9082494969818914,0.8719335522503381,0.43127581277136506,477,435,228,2257
SVM,rs=32|kernel=poly|C=0.1,39.584539,0.8045334118339712,0.816036098576883,0.9460764587525151,0.876257920238539,0.36493610787532216,382,530,134,2351
