file_name,HARPNUM,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,USFLUXL,MEANPOT,R_VALUE,MEANSHR,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZH,MEANJZD,MEANALP,SHRGT45
hmi.sharp_cea_720s.1028.20111107_080000_TAI,1028,2523.147442499588,8.358480289932312e+23,68591400580216.41,226.3491898882505,6312450741993.373,2.9539167897673533e+22,2.619367349246776e+22,9766.6545630286,4.610069591922984,53.36206725468387,58.786203487736685,77.95396329321645,79.71375208450026,54.64731768814343,-0.0035125572608356,0.1895175583528724,-0.0116210586875521,58.90102728034512
hmi.sharp_cea_720s.1028.20111108_080000_TAI,1028,2357.143945574307,8.150603788923111e+23,69745413272623.04,364.5855170839781,13465836371600.324,2.927279257973349e+22,2.6588237765473907e+22,9074.952578239465,4.450078357466799,54.65712943496146,58.33684094211159,74.57782834371056,74.0863527997258,52.71422380970616,-0.0053915222425242,0.0237535906396805,-0.0174561418386311,59.7347291842257
hmi.sharp_cea_720s.1028.20111109_080000_TAI,1028,2294.5275860125425,7.249053986402411e+23,78281421390712.8,237.7567642004144,8908382907078.404,2.789466683023465e+22,2.475379730309353e+22,7437.381196734476,4.43337737435147,53.51724420779627,57.69937749438139,76.10828184175105,74.68809135051171,52.01797773399717,-0.0032398109203446,0.0294541296889983,-0.014749437194944,58.701220841508615
hmi.sharp_cea_720s.1028.20111110_000000_TAI,1028,2633.856355621351,8.232424869926678e+23,76108011280510.86,433.2214861071122,10618957373617.246,3.1214706339494186e+22,2.477660840585551e+22,9230.74811158386,4.380553062772735,51.74251687493513,56.40788823288376,81.66481745740111,83.41269502720637,53.79711498946349,-0.0064511642807146,0.0839693342014222,-0.0198555810156349,55.95562504653414
hmi.sharp_cea_720s.1028.20111111_080000_TAI,1028,1776.1672647234277,4.3788848894945e+23,87020991249559.52,80.35362867511236,7500937737179.115,2.3888096208122502e+22,1.5236757676596738e+22,4299.837196135995,4.046709808680828,52.14926441399376,56.29405216352029,65.91791707854262,65.73356594362981,44.11916068429355,-0.0010497430130263,-0.0859668267699794,-0.0061695112635096,54.58967437372038
hmi.sharp_cea_720s.1028.20111112_000000_TAI,1028,1514.8852911667054,3.75782989556808e+23,58362197737480.54,27.108511440861783,5414486437622.744,2.273937435156173e+22,1.2414766569851963e+22,4771.664653873133,4.004350953982996,48.66871193115238,52.161561802388896,66.92208199401739,69.36583516028111,42.95780944086642,-0.0004571649736219,-0.1771211883292289,-0.0023101283705563,47.78246205733559
hmi.sharp_cea_720s.1038.20111105_210000_TAI,1038,118.67203218888685,8.089867278928943e+22,2062000847956.72,16.845959333043062,1211308442130.6245,2.4841949482979494e+21,1.1816913057144892e+21,16987.074603719873,3.4886780825725068,55.77913406637912,61.74937607758791,58.899058332143305,59.53137360192851,44.21132097638659,0.0046977019891363,0.6535173000174763,0.0075456146541467,68.1260457334077
hmi.sharp_cea_720s.1038.20111106_080000_TAI,1038,140.15482919536444,8.32930553608798e+22,3332718453777.415,53.31835477494133,3248970318402.969,2.406344863168415e+21,1.2059364832715795e+21,14688.193967464056,3.570589281831909,55.23584587456682,63.1156172438192,63.86969028155343,66.46128155140946,47.20206698343939,0.0124867341393305,0.0995618492116688,0.0274215199782121,65.26932084309134
hmi.sharp_cea_720s.1038.20111107_080000_TAI,1038,99.48866364638596,8.342313075438735e+22,3281531192574.514,36.72592541929401,1563929934175.786,2.026025349993924e+21,1.1273042267483944e+21,15468.243856516545,3.410997059821206,57.693601178319824,65.21700964623142,64.14128958581817,64.56451009174897,44.74145781343555,0.0090435669587032,0.0321057949971815,0.0241205854677894,68.77616350652549
hmi.sharp_cea_720s.1038.20111108_080000_TAI,1038,117.92495488096468,7.862493905160654e+22,3574806094402.2466,24.12610163406179,2089525808377.2249,2.3100349157904687e+21,1.4888804458307492e+21,13519.882729647785,3.286273305029632,56.7826037791425,63.85148436105257,68.02758428068269,67.76080751111924,46.11271701158493,0.0055095002589773,0.9236588937259922,0.0121600574053375,64.42110070792418
hmi.sharp_cea_720s.104.20100730_180000_TAI,104,768.7065758140482,2.181372021288976e+23,37567466249128.63,107.45642292377408,9135289056426.867,1.4090610830594678e+22,5.982477041613195e+21,3900.6036870585103,3.625287965359848,44.17766568833139,45.74510683716981,58.493089055824726,61.52657756182256,34.274948300067294,-0.0025521059951021,-0.1026216462071873,-0.0152189749093366,40.47257183566849
